Name,code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
SAMBHAR MASALA,8902167000270,code128,MDH,C1,1111,,,62.00,62.00,,,,,,,,,,,,,,,Mr Demo Supplier,,62.00
TURMERIC POWDER,8904043927213,code128,TATA SAMPANN,C1,1111,,,62.00,62.00,,,,,,,,,,,,,,,Mr Demo Supplier,,62.00
CHUNKY CHAAT,8902167000065,code128,MDH,C1,1111,,,63.00,63.00,,,,,,,,,,,,,,,Mr Demo Supplier,,63.00
PAV BHAJI,8902167000256,code128,MDH,C1,1111,,,64.00,64.00,,,,,,,,,,,,,,,Mr Demo Supplier,,64.00
MIXED FRUIT JAM,8901030534966,code128,HUL,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
KISSAN MIXED FRUIT JAM,8901030534966,code128,HUL,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
RIN POWDER,8901030752384,code128,HUL,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
PEARS BATH SOAP,8901030771262,code128,HUL,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
FAIR & LOVELY INSTANT GLOW FACE WASH,8901030821394,code128,HUL,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
REVIVE INSTANT STARCH,8901088002851,code128,MARICO LIMITED,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
HIMALAYA NEEM FACE WASH,8901138512187,code128,HIMALAYA,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
CARAMEL BLISS,8901512562906,code128,ACT II,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
BESAN,8901524000212,code128,AHAR,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
COKE 1.25L,8901764012808,code128,COCA COLA,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
LIMCA 1.25L,8901764052804,code128,COCA COLA,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
DEGI MIRCH,8902167000034,code128,MDH,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
DHAMPUR SUGAR,8902195070627,code128,DHAMPUR,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
ANNE FRENCH HAIR REMOVER ROSE,8902393565888,code128,PFIZER ,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
ANNE FRENCH HAIR REMOVER LEMON,8902393565925,code128,PFIZER ,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
CORRIANDER POWDER,8904043927299,code128,TATA SAMPANN,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
EGGLESS MAYONESE,8906069402644,code128,VEEBA,C1,1111,,,65.00,65.00,,,,,,,,,,,,,,,Mr Demo Supplier,,65.00
ROSTED DALIYA,8901524000366,code128,AHAR,C1,1111,,,66.00,66.00,,,,,,,,,,,,,,,Mr Demo Supplier,,66.00
CHICKEN MASALA,8902167000218,code128,MDH,C1,1111,,,67.00,67.00,,,,,,,,,,,,,,,Mr Demo Supplier,,67.00
TOPS GREEN CHILLI SAUCE,8904288601374,code128,TOPS,C1,1111,,,67.00,67.00,,,,,,,,,,,,,,,Mr Demo Supplier,,67.00
MAAGIE MASALA 6 PACK,8901058851328,code128,NESTLE,C1,1111,,,68.00,68.00,,,,,,,,,,,,,,,Mr Demo Supplier,,68.00
HIMALAYA GENTLE BABY SOAP,8901138512606,code128,HIMALAYA,C1,1111,,,68.00,68.00,,,,,,,,,,,,,,,Mr Demo Supplier,,68.00
KITCHEN KING,8902167000102,code128,MDH,C1,1111,,,68.00,68.00,,,,,,,,,,,,,,,Mr Demo Supplier,,68.00
MASOOR DAL WHOLE,8904043926582,code128,TATA SAMPANN,C1,1111,,,69.00,69.00,,,,,,,,,,,,,,,Mr Demo Supplier,,69.00
TOPS SOYA SAUCE,8904288601435,code128,TOPS,C1,1111,,,69.00,69.00,,,,,,,,,,,,,,,Mr Demo Supplier,,69.00
VENUS RAZOR GIRLS,4987176029768,code128,P&G,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
TAAZA TEA,8901030456381,code128,HUL,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
POND'S WHITE BEAUTY,8901030786051,code128,HUL,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
EVERYUTH WALNUT SCRUB,8901120141012,code128,ZYDUS WELNESS,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
HIMALAYA BABY CREAM,8901138511487,code128,HIMALAYA,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
HIMALAYA GENTLE BABY POWDER,8901138511814,code128,HIMALAYA,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
BOROPLUS ANITSEPTIC CREAM,8901248101110,code128,EMAMI,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
POHA,8901524001318,code128,AHAR,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
BOROLINE NIGHT REPAIR CREAM,8901531300022,code128,BOROLINE,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
MEAT KA MASALA,8902167000140,code128,MDH,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
KALI MIRCH,8902167000492,code128,MDH,C1,1111,,,70.00,70.00,,,,,,,,,,,,,,,Mr Demo Supplier,,70.00
MASOOR DAL MALKA,8904043926667,code128,TATA SAMPANN,C1,1111,,,71.00,71.00,,,,,,,,,,,,,,,Mr Demo Supplier,,71.00
KABULI CHANA,8904043926704,code128,TATA SAMPANN,C1,1111,,,71.00,71.00,,,,,,,,,,,,,,,Mr Demo Supplier,,71.00
NO. 1 BATH SOAP,8901023007408,code128,GODREJ,C1,1111,,,72.00,72.00,,,,,,,,,,,,,,,Mr Demo Supplier,,72.00
VASELINE PETRO JELLY,8901030734182,code128,HUL,C1,1111,,,72.00,72.00,,,,,,,,,,,,,,,Mr Demo Supplier,,72.00
GLOW & LOVELY AYURVEDIC,8901030736070,code128,HUL,C1,1111,,,72.00,72.00,,,,,,,,,,,,,,,Mr Demo Supplier,,72.00
MOTTEIN LIQUID,8901396528302,code128,HINDUSTAN FOODS,C1,1111,,,72.00,72.00,,,,,,,,,,,,,,,Mr Demo Supplier,,72.00
TOPS SNACKS SAUCE,8904288601220,code128,TOPS,C1,1111,,,72.00,72.00,,,,,,,,,,,,,,,Mr Demo Supplier,,72.00
MEDIMIX BATH SOAP,8904018301673,code128,SAUNDARYA PRASARAK,C1,1111,,,74.00,74.00,,,,,,,,,,,,,,,Mr Demo Supplier,,74.00
GULABARI GULAB JAL,89005606,code128,DABUR,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
COFFEE,89006733,code128,NESCAFE,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
JOHNSONS BABY POWDER,8901012116562,code128,JHONSON & JHONSON,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
JOHNSONS BABY CREAM,8901012116814,code128,JHONSON & JHONSON,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
JOHNSONS MILK + RICE BABY CREAM,8901012117002,code128,JHONSON & JHONSON,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
TAAZA MASALA TEA,8901030686504,code128,HUL,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
GLOW & HANDSOME,8901030742651,code128,HUL,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
EVERYOUTH GOLDEN GLOW PEEL OFF MASK,8901548147191,code128,ZYDUS WELNESS,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
HONEY,8904109449215,code128,PATANJALI,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
KESH KANTI NATURAL SHAMPOO,8904109464683,code128,PATANJALI,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
ALLOUT LIQUID,8906006430662,code128,ALLOUT,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
PASTA & PIZZA,8906069402668,code128,VEEBA,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
CARROTS & CUCUMBERS,8906069402699,code128,VEEBA,C1,1111,,,75.00,75.00,,,,,,,,,,,,,,,Mr Demo Supplier,,75.00
LOBIYA,8904043901657,code128,TATA SAMPANN,C1,1111,,,76.00,76.00,,,,,,,,,,,,,,,Mr Demo Supplier,,76.00
CORNFLOUR,8901030521218,code128,BROWN & POLSON,C1,1111,,,77.00,77.00,,,,,,,,,,,,,,,Mr Demo Supplier,,77.00
STAYFREE SECURE 20 PADS,8901012165256,code128,JHONSON & JHONSON,C1,1111,,,78.00,78.00,,,,,,,,,,,,,,,Mr Demo Supplier,,78.00
GARAM MASALA,8902167000126,code128,MDH,C1,1111,,,78.00,78.00,,,,,,,,,,,,,,,Mr Demo Supplier,,78.00
FACEWASH WHITE BEAUTY,8901030739576,code128,PONDS,C1,1111,,,79.00,79.00,,,,,,,,,,,,,,,Mr Demo Supplier,,79.00
PONDS WHITE BEAUTY FACE WASH,8901030794148,code128,HUL,C1,1111,,,79.00,79.00,,,,,,,,,,,,,,,Mr Demo Supplier,,79.00
WHISPER MAXI FIT REGULAR,4902430909143,code128,P&G,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
JOHNSONS BABY HAIR OIL,8901012118085,code128,JHONSON & JHONSON,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
LIFEBUOY BATH SOAP,8901030726910,code128,HUL,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
HIMALYA COMPLETE CARE TOOTHPASTE,8901138836108,code128,HIMALAYA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
KAMASUTRA BUTTERSCOTCH CONDOMS,8901216406650,code128,KAMASUTRA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
KAMASUTRA VANILLA CONDOMS,8901216406667,code128,KAMASUTRA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
KAMASUTRA COFFEE CONDOMS,8901216406674,code128,KAMASUTRA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
KAMASUTRA BANANA CONDOMS,8901216406681,code128,KAMASUTRA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
KAMASUTRA ORANGE CONDOMS,8901216406902,code128,KAMASUTRA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
KAMASUTRA PINEAPPLE CONDOMS,8901216406940,code128,KAMASUTRA,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
ZANDU BALM,8901248701112,code128,ZANDU,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
DHAMPUR GREEN SUGAR,8901612000537,code128,DHAMPUR,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
SHAHI PANEER,8902167001048,code128,MDH,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
ALUMINIUM FOIL BLUE,8906083860031,code128,PARAMOUNT,C1,1111,,,80.00,80.00,,,,,,,,,,,,,,,Mr Demo Supplier,,80.00
URAD SABUT,8904043926155,code128,TATA SAMPANN,C1,1111,,,81.00,81.00,,,,,,,,,,,,,,,Mr Demo Supplier,,81.00
VEET HAIR REMOVAL CREAM NIKHAAR,8901396343905,code128,RECKITT BENCKISER,C1,1111,,,82.00,82.00,,,,,,,,,,,,,,,Mr Demo Supplier,,82.00
AMCHUR POWDER,8902167000300,code128,MDH,C1,1111,,,82.00,82.00,,,,,,,,,,,,,,,Mr Demo Supplier,,82.00
MOONG SABUT,8904043926421,code128,TATA SAMPANN,C1,1111,,,83.00,83.00,,,,,,,,,,,,,,,Mr Demo Supplier,,83.00
CLINIC PLUS SHAMPOO,8901030748066,code128,HUL,C1,1111,,,84.00,84.00,,,,,,,,,,,,,,,Mr Demo Supplier,,84.00
CHILLI POWDER,8904043927220,code128,TATA SAMPANN,C1,1111,,,84.00,84.00,,,,,,,,,,,,,,,Mr Demo Supplier,,84.00
NIVEA SOFT MOISTURISER,42204169,code128,NIVEA,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
GILLETTE SHAVE GEL,4902430722049,code128,P&G,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
GILLETTE REGULAR SHAVING FOAM,4902430722193,code128,P&G,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
JOHNSONS TOP-TO-TOE BABY BATH,8901012116883,code128,JHONSON & JHONSON,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
LIFEBUOY HAND WASH,8901030767319,code128,LIFEBUOY,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
FAIR & LOVELY MENS FACE WASH,8901030777974,code128,HUL,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
TOOTHPASTE,8901030788055,code128,CLOSEUP,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
CLOSEUP EVERFRESH+,8901030788055,code128,HUL,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
HIMALAYA GENTLE BABY SHAMPOO,8901138511449,code128,HIMALAYA,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
SHOE POLISH LIQUID BLACK,8901396055006,code128,CHERRY,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
SHOE POLISH LIQUID DARK TAN,8901396056003,code128,CHERRY,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
MARGO BATH SOAP,8902102230854,code128,JYOTHY LABROTRIES,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
DANT KANTI NATURAL TOOTHPASTE,8904109450327,code128,PATANJALI,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
KESH KANTI REETHA SHAMPOO,8904109450495,code128,PATANJALI,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
TOOTHPASTE,8906032010999,code128,PATANJALI,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
CLOVES,8906128400567,code128,GREENS,C1,1111,,,85.00,85.00,,,,,,,,,,,,,,,Mr Demo Supplier,,85.00
MAGGIE ATTA ,8901058866711,code128,NESTLE,C1,1111,,,86.00,86.00,,,,,,,,,,,,,,,Mr Demo Supplier,,86.00
NAVRATAN COOL BLAST POWDER,8901248121330,code128,EMAMI,C1,1111,,,86.00,86.00,,,,,,,,,,,,,,,Mr Demo Supplier,,86.00
HARPIC TOILET CLEANER,8901396151005,code128,HARPIC,C1,1111,,,86.00,86.00,,,,,,,,,,,,,,,Mr Demo Supplier,,86.00
HARPIC WHITE & SHINE,8901396153009,code128,RECKITT BENCKISER,C1,1111,,,86.00,86.00,,,,,,,,,,,,,,,Mr Demo Supplier,,86.00
MOONG CHILKA,8904043926520,code128,TATA SAMPANN,C1,1111,,,86.00,86.00,,,,,,,,,,,,,,,Mr Demo Supplier,,86.00
SAVLON BATH SOAP,8901725977146,code128,ITC,C1,1111,,,87.00,87.00,,,,,,,,,,,,,,,Mr Demo Supplier,,87.00
FAIRGLOW BATH SOAP,8901023011368,code128,GODREJ,C1,1111,,,88.00,88.00,,,,,,,,,,,,,,,Mr Demo Supplier,,88.00
BASMATI RICE,690225103626,code128,INDIA GATE,C1,1111,,,89.00,89.00,,,,,,,,,,,,,,,Mr Demo Supplier,,89.00
GOODNIGHT LIQUID,8901023011719,code128,GOODNIGHT,C1,1111,,,89.00,89.00,,,,,,,,,,,,,,,Mr Demo Supplier,,89.00
GOODNIGHT MACHINE,8901023019715,code128,GOODNIGHT,C1,1111,,,89.00,89.00,,,,,,,,,,,,,,,Mr Demo Supplier,,89.00
COLIN,8901396476009,code128,COLIN,C1,1111,,,89.00,89.00,,,,,,,,,,,,,,,Mr Demo Supplier,,89.00
ALLOUT MACHINE,8906006435773,code128,ALLOUT,C1,1111,,,89.00,89.00,,,,,,,,,,,,,,,Mr Demo Supplier,,89.00
JOHNSONS BABY SOAP,8901012116661,code128,JHONSON & JHONSON,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
JOHNSONS BABY LOTION,8901012116845,code128,JHONSON & JHONSON,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
JOHNSONS BABY SHAMPOO,8901012116920,code128,JHONSON & JHONSON,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
STAYFREE ALL NIGHT ULTRA DRY XL 7 PADS,8901012166482,code128,JHONSON & JHONSON,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
EZEE LIQUID WINTER AND CHIFFON,8901023005817,code128,GODREJ,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
PEPSODENT GERMICHECK+ TOOTHPASTE,8901030674303,code128,HUL,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
FAIR & LOVELY BATH SOAP,8901030740824,code128,HUL,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
UPMA,8901042968223,code128,MTR,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
HIMALAYA GENTLE BABY LOTION,8901138511463,code128,HIMALAYA,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
HIMALYA SPARKLING WHITE TOOTHPASTE,8901138836122,code128,HIMALAYA,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
ODOMOS MOSQUITO REPELLENT,8901207500053,code128,DABUR,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
KAMASUTRA VARIETY PACK CONDOMS,8901216406964,code128,KAMASUTRA,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
COLGATE KIDS TOOTHPASTE,8901314022660,code128,COLGATE -PALMOLIVE,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
SENSODYNE RAPID RELIEF TOOTHPASTE,8901571004829,code128,GLOBAL HEALTHCARE,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
SAUNDARYA FACE WASH,8904109400575,code128,PATANJALI,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
ALOE VERA GEL,8904109400643,code128,PATANJALI,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
DANT KANTI DENTAL CREAM,8904109451560,code128,PATANJALI,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
DHANIYA SABUT,8906128400260,code128,GREENS,C1,1111,,,90.00,90.00,,,,,,,,,,,,,,,Mr Demo Supplier,,90.00
HARPIC BATHROOM CLEANER,8901396153306,code128,HARPIC,C1,1111,,,91.00,91.00,,,,,,,,,,,,,,,Mr Demo Supplier,,91.00
URAD DHULI,8904043926124,code128,TATA SAMPANN,C1,1111,,,91.00,91.00,,,,,,,,,,,,,,,Mr Demo Supplier,,91.00
RAJMA,8904043926681,code128,TATA SAMPANN,C1,1111,,,91.00,91.00,,,,,,,,,,,,,,,Mr Demo Supplier,,91.00
COLGATE MAXFRESH SPICY FRESH TOOTHPASTE,8901314309914,code128,COLGATE -PALMOLIVE,C1,1111,,,92.00,92.00,,,,,,,,,,,,,,,Mr Demo Supplier,,92.00
COLGATE MAXFRESH PEPPERMINT TOOTHPASTE,8901314309921,code128,COLGATE -PALMOLIVE,C1,1111,,,92.00,92.00,,,,,,,,,,,,,,,Mr Demo Supplier,,92.00
LIZOL SURFACE CLEANER,8901396117407,code128,LIZOL,C1,1111,,,93.00,93.00,,,,,,,,,,,,,,,Mr Demo Supplier,,93.00
SUNSILK BLACK SHINE SHAMPOO,8901030738333,code128,HUL,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
PONDS ANTI-POLLUTION FACE WASH,8901030767647,code128,HUL,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
FACEWASH PURE WHITE,8901030767647,code128,PONDS,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
SUNSILK THICK AND LONG SHAMPOO,8901030775901,code128,HUL,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
LUX 4+1 SOAP,8901030793073,code128,HUL,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
LUX 4+1 SOAP,8901030793387,code128,HUL,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
SURF EXCEL EASY WASH,8901030807299,code128,HUL,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
DABUR RED TOOTHPASTE,8901207027321,code128,DABUR,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
TOOTHPASTE,8901314010025,code128,COLGATE,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
COLGATE AMINO SHAKTI TOOTHPASTE,8901314010025,code128,COLGATE -PALMOLIVE,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
CORNFLAKES,8901499008183,code128,KELLOGG'S,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
CORNFLAKES ORIGINAL,8901499008183,code128,KELLOGG'S,C1,1111,,,95.00,95.00,,,,,,,,,,,,,,,Mr Demo Supplier,,95.00
TIDE EXTRA POWER,4902430919753,code128,P&G,C1,1111,,,96.00,96.00,,,,,,,,,,,,,,,Mr Demo Supplier,,96.00
MOONG DHULI,8904043926322,code128,TATA SAMPANN,C1,1111,,,96.00,96.00,,,,,,,,,,,,,,,Mr Demo Supplier,,96.00
PEPSODENT 2 IN 1 TOOTHPASTE,8901030677069,code128,HUL,C1,1111,,,97.00,97.00,,,,,,,,,,,,,,,Mr Demo Supplier,,97.00
DABUR MESWAK TOOTHPASTE,8901207033377,code128,DABUR,C1,1111,,,97.00,97.00,,,,,,,,,,,,,,,Mr Demo Supplier,,97.00
PEPSODENT GUMCARE9+ TOOTHPASTE,8901030677038,code128,HUL,C1,1111,,,98.00,98.00,,,,,,,,,,,,,,,Mr Demo Supplier,,98.00
SANTOOR BATH SOAP,8901399005305,code128,WIPRO ENTERPRISE,C1,1111,,,98.00,98.00,,,,,,,,,,,,,,,Mr Demo Supplier,,98.00
BAYGON MOSQUITO KILLER,8904271200317,code128,BAYGON,C1,1111,,,98.00,98.00,,,,,,,,,,,,,,,Mr Demo Supplier,,98.00
CINTHOL BATH SOAP COOL,8901023004599,code128,GODREJ,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
KAKA HIT LIME FRESH,8901023014284,code128,HIT,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
LAKME ABSOLUTE BRIGHTENING DAY CREAM,8901030753817,code128,HUL,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
MAGGI RICH TOMATO SAUCE,8901058101577,code128,NESTLE,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
LAL HIT,8901157025071,code128,HIT,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
HONEY,8901207025365,code128,DABUR,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
HONEY,8901207025365,code128,DABUR,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
PALMOLIVE LIQUID HAND WASH,8901314006172,code128,COLGATE -PALMOLIVE,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
COLGATE VISIBLE WHITE TOOTHPASTE,8901314077790,code128,COLGATE -PALMOLIVE,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
COLGATE CHARCOAL CLEAN TOOTHPASTE,8901314312822,code128,COLGATE -PALMOLIVE,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
DETTOL LIQUID HAND WASH,8901396324584,code128,RECKITT BENCKISER,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
VEET HALF BODY WAXING KIT,8901396342106,code128,RECKITT BENCKISER,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
HANDWASH,8901396387183,code128,DETTOL,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
DETTOL,8901396387329,code128,DETTOL,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,8901526205578,code128,L'OREL,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,8901526209620,code128,L'OREL,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
ROZANA BASMATI RICE,8901537006010,code128,DAWAT,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
VIVEL BATH SOAP,8901725937386,code128,ITC,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
SAVLON HANDWASH,8901725971540,code128,SAVLONN,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
