"Product Code","Product Name",Variant,Expected,Counted
8901396173502,"HARPIC TOILET CLEANER",,1000.0000,
8901396321606,"VEET HAIR REMOVAL CREAM",,1000.0000,
8901396324584,"DETTOL LIQUID HAND WASH",,1000.0000,
8901396341604,"VEET FULL BODY WAXING KIT",,1000.0000,
8901396342106,"VEET HALF BODY WAXING KIT",,1000.0000,
8901396343905,"VEET HAIR REMOVAL CREAM NIKHAAR",,1000.0000,
8901396348702,"DETTOL DISINFECTANT LIQUID",,1000.0000,
8901396350200,"DETTOL ANTISEPTIC LIQUID",,1000.0000,
8901396387183,HANDWASH,,1000.0000,
8901396387329,DETTOL,,1000.0000,
8901396387701,"DETTOL LIQUID HAND WASH",,1000.0000,
8901396397632,"DETTOL BATH SOAP",,1000.0000,
8901396399629,"DETTOL BATH SOAP",,1000.0000,
8901396465003,COLIN,,1000.0000,
8901396476009,COLIN,,1000.0000,
8901396506003,"MORTIEN POWER COIL",,1000.0000,
8901396528302,"MOTTEIN LIQUID",,1000.0000,
8901399005305,"SANTOOR BATH SOAP",,1000.0000,
8901450003257,"DANVER PRIDE DEO",,1000.0000,
8901450003349,"DENVER BLACKCODE DEO",,1000.0000,
8901450007286,"DANVER IMPERIAL DEO",,999.0000,
8901453000024,ROO-A-AFZA,,1000.0000,
8901491000208,DORITOS,,1000.0000,
8901491101820,"RED LAYS",,1000.0000,
8901491101844,"BLUE LAYS",,1000.0000,
8901491361026,KURKURE,,1000.0000,
8901491410106,"UNCLE CHIPS",,1000.0000,
8901491503020,"BLUE LAYS",,1000.0000,
8901491503044,"RED LAYS",,1000.0000,
8901491981552,"CHILE LEMON GREEN LAYS",,1000.0000,
8901499007957,CHOCOS,,1000.0000,
8901499007964,CHOCOS,,2000.0000,
8901499007971,CHOCOS,,1000.0000,
8901499008183,"CORNFLAKES ORIGINAL",,2000.0000,
8901499008190,"CORNFLAKES ORIGINAL",,1000.0000,
8901499008213,"CORNFLAKES ALL BRAN WHEAT FLAKES",,1000.0000,
8901499008459,"CORNFLAKES SPECIAL K",,1000.0000,
8901499010445,"MUESLI FRUIT MAGIC 22%",,1000.0000,
8901499010452,"MUESLI FRUIT & NUT 21%",,1000.0000,
8901499010469,"MUESLI NUT DELIGHT 20%",,1000.0000,
8901512103505,"REFINED SUNFLOWER OIL PACK OF 2",,1000.0000,
8901512506306,"MICROWAVE BUTTER",,1000.0000,
8901512506405,"MICROWAVE BUTTER LOVER",,1000.0000,
8901512507204,"CHEEDAR CHEESE",,1000.0000,
8901512507600,"MICROWAVE BUTTER",,1000.0000,
8901512507709,"MICROWAVE ORIGINAL",,1000.0000,
8901512540102,"CLASSIC SALTED COMBO",,1000.0000,
8901512540508,"BUTTER PEPPER",,1000.0000,
8901512541901,"BUTTER DELIGHT",,1000.0000,
8901512546104,"XTREME BUTTER",,1000.0000,
8901512548405,"CLASSIC SALTED",,1000.0000,
8901512548504,"GOLDEN SIZZLE",,1000.0000,
8901512556301,"MOVIE THEATRE BUTTER",,1000.0000,
8901512562203,"CHEESE 2+1 FREE",,1000.0000,
8901512562906,"CARAMEL BLISS",,1000.0000,
8901512564306,"CLASSIC SALTED",,1000.0000,
8901512564405,"GOLDEN SIZZLE",,1000.0000,
8901524000212,BESAN,,1000.0000,
8901524000366,"ROSTED DALIYA",,1000.0000,
8901524000410,MAIDA,,1000.0000,
8901524001110,SOOJI,,1000.0000,
8901524001318,POHA,,1000.0000,
8901526101498,"L'OREAL TOTAL REPAIR SHAMPOO",,1000.0000,
8901526101504,"L'OREAL TOTAL REPAIR SHAMPOO",,1000.0000,
8901526201877,"GARNIER LONG & STRONG SHAMPOO",,1000.0000,
8901526204236,"GARNIER LIGHT FAIRNESS FACE WASH",,1000.0000,
8901526205240,"GARNIER LONG & STRONG CONDITIONER",,1000.0000,
8901526205561,"GARNIER OIL CLEAR DEEP CLEANSING FACE WASH",,1000.0000,
8901526205578,"GARNIER OIL CLEAR DEEP CLEANSING FACE WASH",,1000.0000,
8901526207473,"GARNIER PURE ACTIVE PURE NEEM FACE WASH",,1000.0000,
8901526207480,"GARNIER PURE ACTIVE PURE NEEM FACE WASH",,1000.0000,
8901526209620,"GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH",,1000.0000,
8901526553419,"GARNIER LIGHT COMPLETE SERUM",,1000.0000,
8901526553426,"GARNIER LIGHT COMPLETE",,1000.0000,
8901526573851,"GARNIER POWER WHITE ANTI-DARK CELLS FACE WASH",,1000.0000,
8901526574001,"GARNIER POWER WHITE ANTI-POLLUTION FACE WASH",,1000.0000,
8901526574025,"GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH",,1000.0000,
8901531300015,"BOROLINE ANTISEPTIC CREAM",,1000.0000,
8901531300022,"BOROLINE NIGHT REPAIR CREAM",,1000.0000,
8901537006010,"ROZANA BASMATI RICE",,1000.0000,
8901542000065,"COMPLAN KESAR BADAM TETRA",,1000.0000,
8901542000928,"COMPLAN CHOCOLATE TETRA",,1000.0000,
8901542001932,"COMPLAN BOTTLE",,1000.0000,
8901548146767,"EVERYUTH TUSLI TURMERIC FACE WASH",,1000.0000,
8901548147191,"EVERYOUTH GOLDEN GLOW PEEL OFF MASK",,1000.0000,
8901571000043,BOOST,,1000.0000,
8901571001033,"ENO LEMON FLAVOUR (BOTTLE)",,1000.0000,
8901571001354,"HORLICKS CLASSIC MALT BOTTLE",,2000.0000,
8901571001361,"HORLICKS CLASSIC MALT BOTTLE",,1000.0000,
8901571001989,"HORLICKS MOTHER'S",,1000.0000,
8901571001996,"HORLICKS CLASSIC MALT TETRA",,1000.0000,
8901571004096,"SENSODYNE FRESH MINT TOOTHPASTE",,1000.0000,
8901571004614,"SENSODYNE FRESH GEL TOOTHPASTE",,1000.0000,
8901571004829,"SENSODYNE RAPID RELIEF TOOTHPASTE",,1000.0000,
8901571006854,"ENO LEMON FLAVOUR (SACHET)",,1000.0000,
8901595851218,"VEG HAKKA NOODLES",,1000.0000,
8901612000537,"DHAMPUR GREEN SUGAR",,1000.0000,
8901719111440,MONACO,,1000.0000,
8901719111464,MONACO,,1000.0000,
8901719112393,PARLE-G,,1000.0000,
8901725111533,"ATTA MULTIGRAIN 5KGS",,1000.0000,
8901725121228,"ATTA SELECT 5KGS",,1000.0000,
8901725937386,"VIVEL BATH SOAP",,1000.0000,
8901725971540,"SAVLON HANDWASH",,1000.0000,
8901725973131,"SAVLON ANTISEPTIC DISINFECTANT LIQUID",,1000.0000,
8901725973148,"SAVLON ANTISEPTIC DISINFECTANT LIQUID",,1000.0000,
8901725977146,"SAVLON BATH SOAP",,1000.0000,
8901764012808,"COKE 1.25L",,1000.0000,
8901764032271,SPRITE,,1000.0000,
8901764032912,"SPRITE 250ML",,1000.0000,
8901764042270,"THUMS UP",,1000.0000,
8901764052804,"LIMCA 1.25L",,1000.0000,
8901764061257,"DIET COKE",,1000.0000,
8901764211256,"GINGER ALE",,1000.0000,
8901764241253,"TONIC WATER",,1000.0000,
8901764362804,"PULPY ORANGE",,1000.0000,
8901786130504,"SABJI MASALA",,1000.0000,
8901786131006,"SABJI MASALA",,1000.0000,
8902080104024,PEPSI,,1000.0000,
8902080334179,NIMBOOZ,,1000.0000,
8902080364565,"MOUNTAIN DEW 1.25L",,1000.0000,
8902102160717,"PRIL GREASE FIGHTER",,1000.0000,
8902102199427,"EXO DISH WASHER",,1000.0000,
8902102230854,"MARGO BATH SOAP",,1000.0000,
8902167000010,"JAL JEERA",,1000.0000,
8902167000034,"DEGI MIRCH",,1004.0000,
8902167000065,"CHUNKY CHAAT",,1000.0000,
8902167000089,"CHANNA MASALA",,999.0000,
8902167000102,"KITCHEN KING",,1000.0000,
8902167000126,"GARAM MASALA",,1004.0000,
8902167000140,"MEAT KA MASALA",,1000.0000,
8902167000164,"KASTURI METHI",,1000.0000,
8902167000218,"CHICKEN MASALA",,1000.0000,
8902167000256,"PAV BHAJI",,1000.0000,
8902167000270,"SAMBHAR MASALA",,1000.0000,
8902167000300,"AMCHUR POWDER",,1000.0000,
8902167000355,"RAITA MASALA",,1000.0000,
8902167000492,"KALI MIRCH",,1000.0000,
8902167000782,"GARAM MASALA",,1000.0000,
8902167000829,"MEAT MASALA",,1003.0000,
8902167001048,"SHAHI PANEER",,1000.0000,
8902167004384,"LAL MIRCHI",,1000.0000,
8902188811015,HING,,1000.0000,
8902195070627,"DHAMPUR SUGAR",,1000.0000,
8902393565888,"ANNE FRENCH HAIR REMOVER ROSE",,1000.0000,
8902393565925,"ANNE FRENCH HAIR REMOVER LEMON",,1000.0000,
8902579000004,"APPY FIZZ",,1000.0000,
8902579000233,FROOTI,,1000.0000,
8902710100068,"WHITE OATS",,1000.0000,
8902710205206,"CORN FLAKES",,1000.0000,
8902710205213,"WHEAT FLAKES",,1000.0000,
8902710500691,"MIX FRUIT MUESLI",,1000.0000,
8902710501513,"PROTEIN MUESLI",,1000.0000,
8902710508666,"NAS CR. MUESLI",,2000.0000,
8902710510010,"HEALTHY CRUNCH",,1000.0000,
8902710510034,"CM CRANBERRIES",,1000.0000,
8902710510102,"QUINOA ORGANIC",,1000.0000,
8903622000750,"MAMY POKO PANTS NEW BORN",,1000.0000,
8903622000811,"MAMY POKO PANTS SMALL",,1000.0000,
8903622000880,"MAMY POKO PANTS MEDIUM",,1000.0000,
8903622000934,"MAMY POKO PANTS LARGE",,1000.0000,
8903622035233,"MAMY POKO PANTS LARGE",,1000.0000,
8903622037336,"MAMY POKO PANTS LARGE",,1000.0000,
8904006301166,"WILD STONE ULTRA SENSUAL DEO",,1000.0000,
8904006302460,"WILD STONE LEGEND DEO",,1000.0000,
8904006302750,"WILD STONE FOREST SPICE DEO",,1000.0000,
8904018301673,"MEDIMIX BATH SOAP",,1000.0000,
8904018301680,"MEDIMIX BATH SOAP",,1000.0000,
8904043901015,SALT,,1000.0000,
8904043901657,LOBIYA,,1000.0000,
8904043926124,"URAD DHULI",,1000.0000,
8904043926155,"URAD SABUT",,1000.0000,
8904043926179,"KALI MASOOR SABUT",,1000.0000,
8904043926308,"KALA CHANA",,1000.0000,
8904043926322,"MOONG DHULI",,1000.0000,
8904043926421,"MOONG SABUT",,1000.0000,
8904043926520,"MOONG CHILKA",,1000.0000,
8904043926582,"MASOOR DAL WHOLE",,1000.0000,
8904043926612,"ROCK SALT",,1000.0000,
8904043926629,"CHANA DAL",,1000.0000,
8904043926643,"CHANA DAL",,1000.0000,
8904043926650,"MASOOR DAL MALKA",,1000.0000,
8904043926667,"MASOOR DAL MALKA",,1000.0000,
8904043926681,RAJMA,,1000.0000,
8904043926698,"KABULI CHANA",,1000.0000,
8904043926704,"KABULI CHANA",,1000.0000,
8904043927152,"CHILLI POWDER",,1000.0000,
8904043927176,"TURMERIC POWDER",,1000.0000,
8904043927190,"CORRIANDER POWDER",,1000.0000,
8904043927213,"TURMERIC POWDER",,1000.0000,
8904043927220,"CHILLI POWDER",,1000.0000,
8904043927299,"CORRIANDER POWDER",,1000.0000,
8904043927305,"KASURI METHI",,1000.0000,
8904063200020,ALL-IN-ONE,,1000.0000,
8904063200051,BHUJIA,,1000.0000,
8904063200464,BOONDI,,1000.0000,
8904063251046,PAPAD,,1000.0000,
8904063253842,"SALTED PEANUT",,1000.0000,
8904109400575,"SAUNDARYA FACE WASH",,1000.0000,
8904109400636,"ALOE VERA GEL",,999.0000,
8904109400643,"ALOE VERA GEL",,1000.0000,
8904109449215,HONEY,,1000.0000,
8904109449222,HONEY,,1000.0000,
8904109449239,HONEY,,1000.0000,
8904109450112,"DANT KANTI NATURAL TOOTHPASTE",,1000.0000,
8904109450327,"DANT KANTI NATURAL TOOTHPASTE",,1000.0000,
8904109450426,"SAUNDARYA FACE WASH",,1000.0000,
8904109450495,"KESH KANTI REETHA SHAMPOO",,1000.0000,
8904109451522,"DANT KANTI NATURAL TOOTHPASTE COMBO",,1000.0000,
8904109451560,"DANT KANTI DENTAL CREAM",,1000.0000,
8904109463105,"KESH KANTI HAIR OIL",,1000.0000,
8904109464683,"KESH KANTI NATURAL SHAMPOO",,1000.0000,
8904109490538,"DESI GHEE",,1000.0000,
8904124107961,"FLAVOURED MILK ELAICHI",,1000.0000,
8904124107978,"FLAVOURED MILK BUTTERSCOTCH",,1000.0000,
8904124108005,"FLAVOURED MILK KESAR",,1000.0000,
8904145911820,"PEDIASURE VANILLA DELIGHT HEALTH FOOD",,1000.0000,
8904145911844,"PEDIASURE VANILLA DELIGHT HEALTH FOOD",,1000.0000,
8904145911875,"PEDIASURE VANILLA DELIGHT HEALTH FOOD",,1000.0000,
8904145911905,"PEDIASURE CHOCOLATE HEALTH FOOD",,1000.0000,
8904145911929,"PEDIASURE CHOCOLATE HEALTH FOOD",,1000.0000,
8904145911950,"PEDIASURE CHOCOLATE HEALTH FOOD",,1000.0000,
8904271200294,"BAYGON MOSQUITO KILLER",,1000.0000,
8904271200317,"BAYGON MOSQUITO KILLER",,1000.0000,
8904288601213,"TOPS SNACKS SAUCE",,1000.0000,
8904288601220,"TOPS SNACKS SAUCE",,1000.0000,
8904288601275,"TOPS PREMIUM VINEGAR",,1000.0000,
8904288601367,"TOPS GREEN CHILLI SAUCE",,1000.0000,
8904288601374,"TOPS GREEN CHILLI SAUCE",,1000.0000,
8904288601428,"TOPS SOYA SAUCE",,1000.0000,
8904288601435,"TOPS SOYA SAUCE",,1000.0000,
8904288611373,"TOPS MANGO PICKLE",,1000.0000,
8904288611380,"TOPS MIXED PICKLE",,1000.0000,
8904288611403,"TOPS GREEN CHILLI PICKLE",,1000.0000,
8904288621112,"TOPS VANILLA CUSTARD POWDER",,1000.0000,
8904288627060,"TOPS PLAIN NOODLES",,1000.0000,
8906004970016,"DESI GHEE",,1000.0000,
8906004970023,"DESI GHEE",,2000.0000,
8906006332683,"VANASPATI GHEE",,1000.0000,
8906006430662,"ALLOUT LIQUID",,999.0000,
8906006435773,"ALLOUT MACHINE",,999.0000,
8906007280037,"SOYA OIL 1LTRS",,1000.0000,
8906007280242,"SUNFLOWER OIL 1LTRS",,1000.0000,
8906007280969,"MUSTARD OIL 1LTRS",,1000.0000,
8906009300504,"TENDER COCONUT WATER TETRA",,1000.0000,
8906009300603,"TENDER COCONUT WATER",,1000.0000,
8906009590455,"JUMBO BASMATI RICE",,1000.0000,
8906010080433,"VI-JOHN SHAVING CREAM",,1000.0000,
8906017290026,"MINERAL WATER",,2000.0000,
8906017290040,"BISLERI 1L",,1000.0000,
8906032010999,TOOTHPASTE,,2000.0000,
8906032011019,"SOYA MINI CHUNKS",,2000.0000,
8906032016571,TOOTHPASTE,,2000.0000,
8906048500361,"PROTINEX ORIGINAL HEALTH FOOD",,1000.0000,
8906048500651,"PROTINEX CHOCOLATE HEALTH FOOD",,1000.0000,
8906048500668,"PROTINEX CHOCOLATE HEALTH FOOD",,1000.0000,
8906048500835,"PROTINEX ORIGINAL HEALTH FOOD",,1000.0000,
8906048501436,"PROTINEX VANILLA HEALTH FOOD",,1000.0000,
8906048501450,"PROTINEX VANILLA HEALTH FOOD",,1000.0000,
8906069400527,"THOUSAND ISLAND",,1000.0000,
8906069400619,"WHITE PASTA DRESSING",,1000.0000,
8906069402644,"EGGLESS MAYONESE",,1000.0000,
8906069402668,"PASTA & PIZZA",,1000.0000,
8906069402699,"CARROTS & CUCUMBERS",,1000.0000,
8906083860031,"ALUMINIUM FOIL BLUE",,1000.0000,
8906083860062,"ALUMINIUM FOIL RED",,1000.0000,
8906083860109,"ALUMINIUM FOIL RED",,999.0000,
8906083860116,"ALUMINIUM FOIL GREEN",,1000.0000,
8906083862547,"TISSUE PAPER 2 PLY",,1000.0000,
8906083863087,"TOILET ROLL 3 PLY",,1000.0000,
8906114180299,"COCO POWDER",,1000.0000,
8906128400000,AJWAIN,,1000.0000,
8906128400239,"DAL CHINI",,1000.0000,
8906128400260,"DHANIYA SABUT",,1000.0000,
8906128400567,CLOVES,,1000.0000,
8906128400994,SHAKKAR,,1000.0000,
8907250212035,"TOILET ROLL 2 PLY",,1000.0000,
8907250322017,"TISSUE PAPER 1 PLY",,1000.0000,
8908001158244,"FOGG NAPOLEON DEO",,1000.0000,
8908001158312,"FOGG ROYAL DEO",,1000.0000,
8908001158480,"FOGG IMPERIAL DEO",,1000.0000,
8908003634029,"GAINDA PHENYL BLACK",,1000.0000,
8908004804087,SODA,,1000.0000,
8908004804339,"BLACK CURRENT SODA",,1000.0000,
8908008172045,"CLEANZO WHITE PHENYL",,1000.0000,
8908012605003,"HEINZ TOMATO KETCHUP",,1000.0000,
8908012605010,"HEINZ TOMATO KETCHUP",,1000.0000,
90162602,"ENERGY DRINK",,1000.0000,
