"Product Code","Product Name",Variant,Expected,Counted
7011583846,"demo product",,5.0000,
8902080334179,NIMBOOZ,,0.0000,
8904145911820,"PEDIASURE VANILLA DELIGHT HEALTH FOOD",,0.0000,
8904145911844,"PEDIASURE VANILLA DELIGHT HEALTH FOOD",,0.0000,
8904145911875,"PEDIASURE VANILLA DELIGHT HEALTH FOOD",,0.0000,
8904145911905,"PEDIASURE CHOCOLATE HEALTH FOOD",,0.0000,
8904145911929,"PEDIASURE CHOCOLATE HEALTH FOOD",,0.0000,
8904145911950,"PEDIASURE CHOCOLATE HEALTH FOOD",,0.0000,
